ROI,Age_At_Visit,centile_5,centile_10,centile_25,centile_50,centile_75,centile_90,centile_95
601,44.5338809034908,558964.793520138,578478.126900965,614686.826731529,661184.08968339,709447.321114713,749651.875329661,772357.228669695
601,45.5338809034908,556991.973925477,576807.149225323,613313.566694933,659745.227814556,707841.538511499,748153.054776543,771034.051214805
601,46.5338809034908,555322.202371776,575447.123133569,612261.946926381,658638.996531522,706579.846042915,747005.696142211,770064.859354393
601,47.5338809034908,553938.030670405,574378.251529394,611508.14400844,657837.258411938,705629.590339536,746172.525850446,769409.426756772
601,48.5338809034908,552792.328103629,573549.971407913,610995.362257288,657275.730404782,704918.744766305,745574.625944025,768984.782361913
601,49.5338809034908,551836.436328898,572909.876127222,610664.555195634,656887.638392468,704372.633309401,745130.207776375,768704.912932985
601,50.5338809034908,551020.951398539,572404.688574921,610455.87018885,656605.944219175,703916.978128988,744758.216725978,768484.626988652
601,51.5338809034908,550277.540953483,571963.558917668,610295.551619466,656356.214613569,703477.010568344,744381.627854136,768244.759427343
601,52.5338809034908,549524.567952266,571503.354455512,610100.236605639,656058.958023653,702977.613576946,743926.144167376,767910.234400515
601,53.5338809034908,548679.994685799,570940.581606952,609786.379842344,655634.734470714,702343.844216835,743317.671165609,767406.167503505
601,54.5338809034908,547664.331188969,570194.758773468,609274.509417587,655009.685231113,701507.771515384,742490.102437134,766666.121790649
601,55.5338809034908,546410.356180613,569199.822785283,608504.177755153,654135.646940258,700433.861234177,741414.471578923,765663.110450429
601,56.5338809034908,544854.306600426,567894.010176441,607420.887239907,652972.451974757,699096.434645235,740072.992343641,764381.983285793
601,57.5338809034908,542932.49676688,566215.884534805,605970.813252194,651480.685797042,697470.394344759,738448.322216067,762807.97076294
601,58.5338809034908,540603.184212369,564124.840463106,604118.716892803,649636.239750006,695542.354745402,736531.933490563,760933.542936813
601,59.5338809034908,537868.49274464,561621.522578041,601865.614457601,647444.588737001,693321.554667161,734332.324375709,758765.147632935
601,60.5338809034908,534736.091110538,558711.770455241,599217.136837119,644915.125597319,690820.379631743,731860.465074373,756311.349256177
601,61.5338809034908,531217.326571756,555404.991457398,596182.24325933,642060.180336469,688053.696988523,729129.5132314,753582.825806387
601,62.5338809034908,527387.68063709,551773.101866629,592827.412457072,638940.319623011,685075.254274699,726186.456228743,750622.50057506
601,63.5338809034908,523380.20984065,547943.928244945,589270.181622484,635658.44019191,681972.543396541,723107.565935875,747501.284321996
601,64.5338809034908,519329.597756558,544046.547085528,585628.628024376,632317.125197374,678832.178559099,719968.229416305,744289.419492951
601,65.5338809034908,515361.975225857,540201.080750222,582011.01771275,629007.926694517,675728.842964738,716831.811854439,741045.362278437
601,66.5338809034908,511551.002554503,536474.279465721,578469.660662965,625761.842180595,672672.445140994,713695.167713716,737760.81843241
601,67.5338809034908,507950.091498566,532912.201524402,575034.906397406,622585.66713803,669646.874396246,710528.76722109,734401.336457438
601,68.5338809034908,504613.25971494,529561.43527924,571737.377815775,619485.994710859,666635.786628297,707303.503980485,730933.467218509
601,69.5338809034908,501655.169953018,526495.227240988,568602.079780742,616467.043718347,663624.067718938,703961.807971823,727264.714893765
601,70.5338809034908,498844.657908577,523595.292017025,565624.341790813,613530.499267496,660620.625240997,700622.773039938,723620.198411906
601,71.5338809034908,496398.102906693,520972.118484979,562808.207513653,610674.097496187,657618.194305829,697181.564763974,719800.754632868
601,72.5338809034908,494227.216781291,518578.574586337,560148.869952067,607897.714724141,654622.230135483,693686.054373995,715894.000682149
601,73.5338809034908,492329.032388662,516413.188465264,557646.047356326,605200.135182514,651631.652784583,690138.720952735,711905.757515848
601,74.5338809034908,490711.823305438,514482.261335527,555302.458950183,602579.486167785,648641.240884284,686533.566729233,707830.290830513
601,75.5338809034908,489383.125357271,512791.550928302,553120.552493883,600033.900132393,645646.076193149,682865.129978816,703662.505513939
601,76.5338809034908,488346.002336984,511343.241877908,551100.570310809,597560.68937258,642641.738775463,679129.553027756,699399.521800592
601,77.5338809034908,487576.4909324,510116.780321363,549227.058991236,595149.23978035,639623.127956313,675327.993695086,695046.565785572
601,78.5338809034908,487036.2040426,509079.501476156,547476.243448586,592784.807212618,636584.772719726,671463.946393611,690612.567964979
601,79.5338809034908,486686.534799017,508198.637641128,545824.396418893,590452.84314817,633521.335520916,667540.668501098,686105.887841599
601,80.5338809034908,486489.339185242,507442.564601626,544249.906274239,588141.776485913,630431.075126046,663565.38006123,681539.003001976
601,81.5338809034908,486408.09446173,506783.548621493,542738.373402599,585850.244365947,627325.076317938,659560.479089708,676940.981870432
601,82.5338809034908,486408.208598333,506195.806212295,541277.460900103,583579.191556363,624216.770029471,655550.371181554,672342.574415444
601,83.5338809034908,486457.369922088,505655.132775359,539855.483060918,581329.534664088,621118.760573837,651557.508250163,667771.770741698
601,84.5338809034908,486532.544566587,505144.153932326,538463.781266962,579101.384908208,618039.181712445,647596.551825939,663246.791478133
601,85.5338809034908,486623.069959226,504654.685146729,537097.799402631,576893.609989737,614979.932244332,643671.739224464,658773.046124014
601,86.5338809034908,486719.880359864,504179.678900926,535753.462771254,574704.985865084,611942.259341138,639786.079504093,654354.356966547
601,87.5338809034908,486814.404114292,503712.357466071,534426.711212363,572534.186241167,608927.17459212,635942.104478236,649993.893514822
601,88.5338809034908,486897.136461524,503244.601113865,533111.790167572,570378.286861882,605934.153162397,632140.476919299,645692.631994048
601,89.5338809034908,486958.097246937,502767.503085908,531801.85501432,568233.247387422,602961.508826979,628380.43077382,641449.891079435
601,90.5338809034908,486987.874686454,502272.585019102,530490.284889337,566095.046123024,600007.373516296,624660.862618497,637264.578065506
601,91.5338809034908,486976.735137733,501751.213311232,529170.787926294,563960.816992502,597071.776866239,620982.935923617,633137.992186629
601,92.5338809034908,486919.791913144,501199.29525506,527841.090679177,561831.093181558,594157.586213919,617350.284701327,629073.738625247
601,93.5338809034908,486834.220468855,500630.91607654,526508.663583211,559703.88653471,591254.057507662,613746.704352404,625053.175654833
601,94.5338809034908,486736.378184449,500059.362105875,525180.380958751,557577.144445046,588350.911816828,610156.669869356,621058.380734241
601,95.5338809034908,486629.557109137,499487.099426817,523857.291768394,555450.402412835,585446.18018782,606576.698265726,617084.901522512
601,96.5338809034908,486513.258178832,498913.477243554,522538.792407112,553323.660380623,582540.266692637,603006.774628196,613132.197399916
604,20.5338809034908,437655.68373956,458506.465946944,495339.761369074,539354.415554501,586840.87849566,632746.665076133,661733.557719124
604,21.5338809034908,437533.434556965,458359.060384754,495154.720540886,539135.867313575,586600.180659046,632498.27971928,661487.201239032
604,22.5338809034908,437410.829706204,458211.327534711,494969.376829167,538917.013002669,586359.150073692,632249.52933747,661240.463086821
604,23.5338809034908,437287.506365634,458062.887539317,494783.320372015,538697.406978647,586117.302506004,631999.89237124,660992.798126625
604,24.5338809034908,437163.100319966,457913.358714336,494596.1386512,538476.599847776,585874.148672259,631748.840843459,660743.653887508
604,25.5338809034908,437036.498062032,457761.574624234,494406.571677943,538253.219663941,585628.195567619,631494.764426899,660491.34581706
604,26.5338809034908,436905.933385573,457605.685345046,494212.621450299,538025.09108549,585377.075974556,631235.109849,660233.202879638
604,27.5338809034908,436769.639191164,457443.840328665,494012.289709558,537790.038770193,585118.42272618,630967.323714471,659966.553694669
604,28.5338809034908,436625.759251744,457274.095972955,493803.478086773,537545.778629795,584849.750341347,630688.724815078,659688.592944748
604,29.5338809034908,436472.117632056,457094.174116811,493583.727256733,537289.633799502,584568.145891988,630396.170642711,659396.032466096
604,30.5338809034908,436306.384401661,456901.635671887,493350.404563223,537018.738992424,584270.491413913,630086.2972616,659085.352149198
604,31.5338809034908,436126.196409577,456694.007178291,493100.840802476,536730.189529693,583953.626178252,629755.694406947,658752.983149777
604,32.5338809034908,435929.729233826,456469.379608893,492832.976559592,536421.744633945,583615.111629113,629401.730207001,658396.170458358
604,33.5338809034908,435716.095213225,456226.824960211,492545.811697906,536092.316424275,583253.763238076,629023.124705641,658013.57285266
604,34.5338809034908,435484.679242935,455965.700711779,492238.654402703,535741.152637645,582868.761544725,628618.991481452,657604.260616699
604,35.5338809034908,435234.867484826,455685.365785981,491910.814581902,535367.503011775,582459.289315562,628188.446480507,657167.306449147
604,36.5338809034908,434967.23073322,455386.419616988,491562.941639362,534972.075520545,582026.116215468,627732.317469515,656703.574021927
604,37.5338809034908,434683.629678021,455070.812112515,491197.142854062,534557.165011601,581571.738760681,627253.295174137,656215.876306798
604,38.5338809034908,434386.013869037,454740.585892498,490815.62516185,534125.174524202,581098.77115651,626754.197475157,655707.159551068
604,39.5338809034908,434076.259825861,454397.706789719,490420.512172325,533678.416122973,580609.728585559,626237.7356511,655180.258714754
604,40.5338809034908,433755.788250794,454043.663185177,490013.411804212,533218.640450729,580106.515425054,625705.962389599,654637.319969567
604,41.5338809034908,433425.771194215,453679.682948327,489595.650523027,532747.291686997,579590.702623622,625160.570898531,654080.113565664
604,42.5338809034908,433087.385429198,453306.998689605,489168.559639559,532265.819103737,579063.866640089,624603.260449151,653510.416241211
604,43.5338809034908,432741.395715982,452926.411601827,488733.004697587,531775.165039527,578527.032437849,624035.135590569,652929.382641704
604,44.5338809034908,432387.362046639,452537.461878746,488288.490526231,531274.791308823,577979.614388011,623455.563736495,652336.349963656
604,45.5338809034908,432024.526843399,452139.357443963,487834.163574859,530763.76990407,577420.602815206,622863.454865826,651730.176730873
604,46.5338809034908,431652.12829321,451731.301920474,487369.165833828,530241.16809448,576848.982939982,622257.713386612,651109.715549878
604,47.5338809034908,431268.378887705,451311.425954479,486891.482363215,529704.79515884,576262.372038815,621635.768544457,650472.275689911
604,48.5338809034908,430869.961024784,450876.259738982,486397.372778666,529150.58436847,575656.34743926,620992.84964534,649812.864685139
604,49.5338809034908,430453.444333305,450422.216049861,485882.970837518,528574.332650803,575026.33830898,620324.025900708,649126.322174552
604,50.5338809034908,430015.401315767,449945.711245449,485344.414944139,527971.842525509,574367.780011811,619624.372877727,648407.494033025
604,51.5338809034908,429552.261763756,449443.013026254,484777.684090993,527338.743817518,573675.920337704,618888.763625442,647651.013889877
604,52.5338809034908,429060.36591787,448910.296049884,484178.657826439,526670.558851768,572945.890367252,618111.945050132,646851.382998715
604,53.5338809034908,428536.074372881,448343.75686748,483543.240124082,525962.837075238,572172.850791062,617288.695638267,646003.135209368
604,54.5338809034908,427976.031069582,447739.889018334,482867.655989109,525211.477594146,571352.342702679,616414.203843134,645101.232920035
604,55.5338809034908,427378.132175626,447096.496425601,482149.543999038,524413.917162986,570481.579652629,615485.461829203,644142.525589467
604,56.5338809034908,426740.659287585,446411.78649183,481386.978190047,523568.066361359,569558.290587743,614500.017510838,643124.443986461
604,57.5338809034908,426061.918126529,445683.992120331,480578.060458686,522671.86631929,568580.237734525,613455.454534692,642044.456060071
604,58.5338809034908,425340.527633408,444911.674109636,479721.246619766,521723.64334385,567545.602411328,612349.808602967,640900.502714568
604,59.5338809034908,424575.706037898,444094.020310237,478815.668875235,520722.45957551,566453.366508261,611181.979165296,639691.42879061
604,60.5338809034908,423766.760018387,443230.311189618,477860.559428951,519667.486012431,565302.63035643,609950.9933947,638416.212717689
604,61.5338809034908,422913.009862838,442319.841528881,476855.166022357,518557.910613558,564092.512724377,608655.898259281,637073.85353681
604,62.5338809034908,422013.661345313,441361.786240924,475798.60695498,517392.780254,562821.978477459,607295.574162223,635663.175586672
604,63.5338809034908,421067.821177798,440355.216574727,474689.88862159,516171.019860527,561489.859443695,605868.757485269,634182.852108531
604,64.5338809034908,420074.617462717,439299.226268056,473528.041821527,514891.58100518,560095.016442075,604374.215784259,632631.588847136
604,65.5338809034908,419033.116670036,438192.844692403,472312.028076932,513553.339967848,558636.228315834,602810.627970543,631007.998579535
604,66.5338809034908,417941.833361292,437034.523986174,471040.186498981,512154.495867417,557111.536713148,601175.876742248,629309.860093486
604,67.5338809034908,416799.084806327,435822.510118806,469710.634131552,510693.00637743,555518.720441309,599467.560766161,627534.654497556
604,68.5338809034908,415603.232965891,434555.096047032,468321.539014996,509166.884867976,553855.618946072,597683.343978273,625679.931010347
604,69.5338809034908,414290.16230232,433165.245670028,466800.660805016,507497.594373338,552036.804258811,595731.038085659,623649.181795324
604,70.5338809034908,413061.626662027,431863.926979926,465375.378610543,505932.355560898,550331.192682878,593900.823660298,621746.163784876
604,71.5338809034908,411731.059622839,430456.061925686,463835.451910129,504242.591200424,548490.150330588,591924.401977266,619690.019338808
604,72.5338809034908,410371.347700527,429017.866536629,462263.026762017,502517.616677629,546610.831377022,589906.609546922,617590.489469197
604,73.5338809034908,408990.627338961,427557.849789704,460667.275486016,500767.405881867,544704.085440702,587859.153377285,615459.82804937
604,74.5338809034908,407597.202591922,426084.69433205,459057.555311396,499002.131983457,542780.978138641,585793.973890592,613310.534022657
604,75.5338809034908,406199.284726227,424606.98446299,457443.115659416,497231.849686059,540852.445963261,583722.872961883,611154.962302081
604,76.5338809034908,404804.776181229,423132.980338077,455832.854932217,495466.23089168,538929.008764746,581657.203595303,609004.99884333
604,77.5338809034908,403419.63859773,421668.91214783,454233.482872318,493712.567186897,537018.596788555,579605.524350813,606869.604528994
604,78.5338809034908,402048.761853256,420219.888875734,452650.500086427,491976.834953848,535127.709408878,577574.849877912,604756.124333734
604,79.5338809034908,400696.95961181,418790.939079307,451089.319498893,490264.914555543,533262.741430314,575572.082463878,602671.78620408
604,80.5338809034908,399368.336639457,417386.349749786,449554.554408365,488581.816757564,531429.141842573,573603.104186396,600622.750542183
604,81.5338809034908,398064.590788655,416007.892083121,448048.108139301,486929.607140557,529629.156694993,571670.340972295,598611.559633555
604,82.5338809034908,396786.86219324,414656.754237893,446571.255852464,485309.668510352,527864.289486843,569775.417554574,596639.917101097
604,83.5338809034908,395536.255747715,413334.087378257,445125.232633639,483723.339957889,526135.996138036,567919.907425477,594709.473058379
604,84.5338809034908,394312.460577103,412039.563125319,443709.680149409,482170.228967796,524443.84921615,566103.35133511,592819.749154527
604,85.5338809034908,393112.965915408,410770.554517763,442321.765122899,480647.253829725,522784.496506737,564322.1329944,590966.961005744
604,86.5338809034908,391935.100919989,409524.267746841,440958.47518787,479151.138623648,521154.374644469,562572.407940122,589147.084967113
604,87.5338809034908,390776.203065636,408297.918123002,439616.808380083,477678.619128488,519549.93305644,560850.345239442,587356.111221065
604,88.5338809034908,389633.303962837,407088.401784849,438293.419620716,476226.058638046,517967.216026778,559151.676247951,585589.571151574
604,89.5338809034908,388503.228050584,405892.398877911,436984.731897961,474789.568840138,516401.994206005,557471.836563596,583842.685979192
604,90.5338809034908,387382.824574634,404706.615969826,435687.197337079,473365.293555964,514850.073284562,555806.299288502,582110.715799327
604,91.5338809034908,386269.536230333,403528.380136113,434397.936801847,471950.103723041,513308.049984275,554151.391282818,580389.814555583
604,92.5338809034908,385162.310214872,402356.590511125,433115.763928165,470542.709683981,511774.521652893,552505.598965112,578678.397702778
604,93.5338809034908,384058.176553233,401188.143235258,431837.335688443,469139.477895382,510245.535194844,550864.653957788,576971.994430949
604,94.5338809034908,382954.359845895,400020.138185562,430559.529028452,467737.014274168,508717.398092985,549224.568957886,575266.427982067
604,95.5338809034908,381850.23228459,398851.919198129,429281.637221505,466334.550747953,507189.274768906,547584.44164381,573560.753068914
604,96.5338809034908,380745.794284944,397683.486469176,428003.660244559,464932.087221738,505661.1651453,545944.271918859,571854.969514069
509,20.5338809034908,9485.85587519212,10576.0480963972,12939.6085188542,16811.9729376388,23105.2353835942,33084.7998738848,43122.4297502079
509,21.5338809034908,9503.1845052835,10601.4102891392,12981.2347542148,16875.0530397731,23185.1125626841,33138.6887879596,43083.1255579826
509,22.5338809034908,9520.42725009257,10626.7626040512,13022.9848135216,16938.3653807786,23265.1717825263,33192.7191295552,43045.0195775834
509,23.5338809034908,9537.70360142691,10652.2402156204,13065.0276753416,17002.1344811453,23345.7347429449,33247.4046500078,43008.8718466849
509,24.5338809034908,9555.03233126723,10677.8658798252,13107.3943844483,17066.4046647616,23426.8728839714,33302.8922942887,42974.9469342183
509,25.5338809034908,9572.35878631616,10703.5803605695,13150.015443902,17131.0894224604,23508.47774365,33359.0697315589,42943.1636865898
509,26.5338809034908,9589.54765531741,10729.23405495,13192.7099949054,17195.9567571216,23590.2407029984,33415.538084959,42913.0635165055
509,27.5338809034908,9606.46090273231,10754.6739662297,13235.2923722597,17260.7677508949,23671.8433047493,33471.8834903365,42884.1628729631
509,28.5338809034908,9622.95654676775,10779.7423142319,13277.5703554305,17325.2742445658,23752.954042972,33527.6725748983,42855.9477956863
509,29.5338809034908,9638.88073615979,10804.2676277212,13319.3341399052,17389.2043916188,23833.2085418135,33582.4246102154,42827.8388842794
509,30.5338809034908,9654.07554692171,10828.0734371099,13360.3669738088,17452.276482007,23912.2285442399,33635.6386486402,42799.2268611375
509,31.5338809034908,9668.37460326373,10850.9733342448,13400.439015226,17514.1908862445,23989.6109143415,33686.7783286845,42769.4540022408
509,32.5338809034908,9681.68993192196,10872.8684689475,13439.4277686994,17574.7874935537,24065.1432626207,33735.5745322523,42738.1985197659
509,33.5338809034908,9694.07064986258,10893.8137707162,13477.4004786487,17634.1538989841,24138.9517692123,33782.2301567601,42705.7303404729
509,34.5338809034908,9705.60583979704,10913.9092298411,13514.4803585918,17692.4509710606,24211.2620056115,33827.082257538,42672.4793852325
509,35.5338809034908,9716.39000659862,10933.2611814025,13550.7988700183,17749.8505617622,24282.3136246392,33870.4822794867,42638.8840725259
509,36.5338809034908,9726.84785386126,10952.3480311394,13586.9494779327,17807.1302577244,24353.1738089732,33913.9291484334,42606.8157969701
509,37.5338809034908,9737.76751308972,10972.0589638509,13624.0378743668,17865.7409582994,24425.8284657058,33960.1871875395,42579.7134493914
509,38.5338809034908,9749.96552398255,10993.3176409508,13663.2167276684,17927.1983501505,24502.3491655645,34012.1201132838,42561.1102820661
509,39.5338809034908,9764.27598763888,11017.0701486954,13705.6709968891,17993.0638585969,24584.8670710253,34072.6548076354,42554.5895253251
509,40.5338809034908,9781.65086070596,11044.3983885576,13752.7593691105,18065.1306080348,24675.8269323851,34145.132958028,42564.2239397973
509,41.5338809034908,9803.11269326283,11076.4672346226,13805.9493288538,18145.3387995473,24777.871149571,34233.148325203,42594.3703663306
509,42.5338809034908,9829.69904054669,11114.4620679968,13866.7398659768,18235.6745493524,24893.7014652997,34340.3546921066,42649.4301946179
509,43.5338809034908,9862.37523193782,11159.4902428172,13936.5386884074,18338.0084966292,25025.8586684807,34470.1625726169,42733.4744333739
509,44.5338809034908,9901.86188614506,11212.3855834896,14016.4174858387,18453.7732800071,25176.2828293981,34625.1367423239,42849.5023675086
509,45.5338809034908,9948.83247275132,11273.9313524631,14107.3894009987,18584.3278776482,25346.8112291344,34807.6869537411,43000.3054542382
509,46.5338809034908,10003.9943327477,11344.9520248573,14210.5237945439,18731.1087195517,25539.3846134257,35020.352312274,43188.8206218689
509,47.5338809034908,10068.3216682305,11426.5779498853,14327.278481183,18896.0681506136,25756.6447502508,35266.6188698956,43419.1362965918
509,48.5338809034908,10143.1870416609,11520.3959690087,14459.6908694944,19081.9282368018,26002.2792842739,35551.384586333,43697.0549477577
509,49.5338809034908,10230.0582588488,11628.1067603505,14609.9505501424,19291.6186945984,26280.2544986137,35879.9020489886,44028.7824521083
509,50.5338809034908,10330.4338348907,11751.4520347723,14780.3087034313,19528.1578770265,26594.6528488636,36257.554973843,44420.6521696227
509,51.5338809034908,10445.2550879941,11891.5455592836,14972.236323809,19793.5402323227,26948.1580678472,36687.7952903752,44876.6016231088
509,52.5338809034908,10575.0935273284,12049.0843151898,15186.6864426215,20089.080191426,27342.5253185062,37172.7963804735,45398.9901584846
509,53.5338809034908,10720.5813064215,12224.8377837065,15424.7088742481,20416.223879044,27779.6870879368,37714.9637274821,45990.4538380263
509,54.5338809034908,10882.4068613534,12419.6433580897,15687.4450341627,20776.5426496846,28261.7440886325,38316.9210658003,46653.8866196046
509,55.5338809034908,11061.2506151863,12634.3332656491,15976.036075637,21171.6116313873,28790.7996297637,38981.2844845943,47392.1637612012
509,56.5338809034908,11257.8454918792,12869.803865485,16291.7107979562,21603.1264480436,29369.1184848168,39710.8777725604,48208.403940379
509,57.5338809034908,11473.0071965553,13127.0507019459,16635.8307147712,22072.9634714381,29999.2086316699,40508.8417207477,49106.1003823186
509,58.5338809034908,11707.7347789148,13407.2842274157,17010.0377561854,22583.3765099585,30684.0881479367,41378.9921612533,50089.5519258147
509,59.5338809034908,11963.324288513,13712.0611627099,17416.4228579769,23137.2219811394,31427.5903386967,42326.2267306956,51164.3494554224
509,60.5338809034908,12241.2244734144,14043.1206822864,17857.3204195681,23737.6876191474,32233.9941840844,43356.0210682689,52336.759292114
509,61.5338809034908,12542.9560875236,14402.2928078288,18335.1933311232,24388.140658096,33107.81763281,44474.1478357114,53613.3806013094
509,62.5338809034908,12868.7482389513,14789.9318767346,18850.6374444758,25089.4726673246,34050.2141021139,45681.8412236468,54995.322987384
509,63.5338809034908,13217.5000286019,15204.8658268395,19402.3061636752,25839.9914144478,35058.8305575061,46975.6358776396,56478.0499738875
509,64.5338809034908,13587.9083767017,15645.6877161967,19988.5489522326,26637.5961221983,36130.7627132515,48351.3506915995,58056.1987891625
509,65.5338809034908,13978.4356305304,16110.717211063,20607.3601834354,27479.7079589422,37262.4615872823,49803.9680094531,59723.4398279855
509,66.5338809034908,14387.0354302723,16597.6829646738,21255.9702356685,28362.7230691772,38448.9932572934,51326.6506209608,61471.3047410411
509,67.5338809034908,14811.2460467587,17103.8273476118,21930.9748875361,29282.1818857313,39684.2700536244,52911.060294895,63289.5793355951
509,68.5338809034908,15248.2571764478,17625.9810105357,22628.4268301223,30232.8884681252,40961.2136887806,54547.5832056795,65166.5819506771
